Source,Target,Weight,Color
1954,1955,1.2880255353883627,#e5d8d1
1954,21667,1.3721568521719851,#edd2c3
1951,2805,1.393715558601472,#efcfbf
1951,1950,1.346137730160444,#ebd3c6
1952,15599,1.0194901629975077,#c7d7f0
1952,18137,0.8867726430544381,#b6cefa
1952,4290,1.467341676323573,#f2c9b4
1952,4289,1.4186492505196022,#f0cdbb
15599,2804,1.3304543597219975,#ead5c9
15599,1952,1.0378645557743744,#cad8ef
15599,2916,1.467341676323573,#f2c9b4
15599,3127,1.2139425468400782,#dddcdc
18137,2694,1.329275812236455,#ead5c9
18137,1952,0.9515803449033918,#bfd3f6
18137,15586,0.995415798542415,#c4d5f3
18137,18134,1.3039084935359546,#e7d7ce
4290,2694,0.8698182079793282,#b3cdfb
4290,1952,1.523252078024694,#f5c2aa
4289,18134,1.0881360887005513,#cfdaea
4289,1952,1.4203188847885888,#f0cdbb
4289,4288,1.4646236602294624,#f2c9b4
1953,1954,1.2730707536224657,#e4d9d2
1953,21663,1.6461585698621124,#f7b396
21663,21656,1.2429884121947947,#e1dad6
21663,1945,1.3133187354985878,#e8d6cc
1955,1951,1.3176037419331046,#e8d6cc
1955,2693,1.027675715904893,#c9d7f0
21667,21663,1.0850764114720945,#cfdaea
21667,2792,1.3461768734215704,#ebd3c6
2693,1956,0.9527924430440922,#bfd3f6
2693,15482,1.449725174949046,#f2cab5
1956,18647,0.9857407410500746,#c3d5f4
1956,2804,1.345216846431345,#ead4c8
1956,2916,1.2419944891567807,#e0dbd8
18647,29367,0.956072336995183,#bfd3f6
18647,1956,1.0891276290442786,#cfdaea
18647,29365,1.0891276290442786,#cfdaea
2804,15599,1.3170390303983435,#e8d6cc
2804,1956,1.2275267849372016,#dfdbd9
2804,2692,1.2300144096042562,#dfdbd9
2804,29364,1.3848370882036845,#eed0c0
2916,4290,1.118496199911788,#d3dbe7
2916,15599,1.355604750958804,#ecd3c5
2916,21657,1.2016701796465816,#dcdddd
1958,2108,1.2234180569052944,#dedcdb
1958,2706,1.2104790426452479,#dddcdc
2108,18654,1.0877459347847338,#cfdaea
2108,2776,1.5220266928113495,#f5c2aa
2706,1642,1.2928760493088778,#e6d7cf
2706,21668,1.2965335659289876,#e6d7cf
1959,27368,1.3115207624480487,#e8d6cc
1959,27343,1.108734108602365,#d2dbe8
27368,2136,1.0815633209803854,#cedaeb
27368,2705,1.122150319440805,#d4dbe6
27343,1397,1.2487087356009179,#e1dad6
27343,33731,1.2775862957847632,#e4d9d2
1960,1962,0.6872613462435064,#9abbff
1960,1961,1.6672661193822742,#f7af91
1962,1963,1.6672661193822742,#f7af91
1962,1964,1.0606600739740146,#ccd9ed
1961,1969,0.6763277338813202,#97b8ff
1961,1963,0.9563605536733222,#bfd3f6
1961,1960,1.6239518652470715,#f7b599
1969,1967,0.8429211207599823,#afcafc
1969,1961,0.7177536932107156,#9ebeff
1969,1968,1.8377525301463977,#f39475
1963,1961,0.6931991451537173,#9abbff
1963,1970,0.6931991451537173,#9abbff
1963,1962,2.028107432342324,#e57058
1964,14677,1.3200631595949799,#e9d5cb
1964,18575,1.503491066293381,#f4c5ad
1964,31079,1.3129597358821057,#e8d6cc
1964,14683,1.402794248640903,#efcebd
1970,1963,-2.0,#3b4cc0
1970,18576,1.2191652218303404,#dedcdb
1970,1986,1.6284808885570987,#f7b497
14677,1964,1.261143867700667,#e2dad5
14677,14678,-2.0,#3b4cc0
14677,15079,1.5193685270400004,#f5c2aa
18575,18576,1.0687052196919413,#cdd9ec
18575,1964,1.16467994075426,#d8dce2
18575,34614,1.0250189722827596,#c7d7f0
31079,1966,0.834674974462744,#aec9fc
31079,15076,1.1254487330602625,#d4dbe6
14683,14685,0.9172954009456894,#bad0f8
14683,14689,1.099300726233463,#d1dae9
14683,1964,1.27957569612672,#e4d9d2
1965,16996,0.7162538258960366,#9ebeff
1965,14906,1.7174874284320776,#f7a889
16996,14891,0.5066403055665025,#7ea1fa
16996,14895,1.7174874284320776,#f7a889
14906,14895,0.6460114095912391,#93b5fe
14906,1965,2.0589268445954234,#e36b54
14906,1971,0.5614591712419159,#86a9fc
1966,31079,-2.0,#3b4cc0
1966,1968,0.5341530741850625,#82a6fb
1966,1967,1.6094876898532853,#f7b89c
1968,1960,0.5631249603380444,#86a9fc
1968,1969,1.6094876898532853,#f7b89c
1967,14917,0.6883308181122663,#9abbff
1967,1969,0.7803173121401512,#a6c4fe
1967,1966,1.889570601631708,#f08b6e
14917,28185,0.7360776370039457,#a1c0ff
14917,1967,0.6460114095912391,#93b5fe
14917,14891,1.9132892044689722,#ee8669
18576,1970,0.9188163903603795,#bad0f8
18576,18575,1.1451342263614945,#d6dce4
18576,32763,1.8010811283071166,#f49a7b
1986,14948,0.9339931638312423,#bcd2f7
1986,14911,1.3177918160530715,#e8d6cc
1986,1970,1.5741817970578686,#f7bca1
1971,14931,0.6843066460716315,#98b9ff
1971,14906,0.6460114095912391,#93b5fe
1971,1974,1.938099236699006,#ed8366
14931,1972,0.731346975545955,#9fbfff
14931,1971,1.0494893719335565,#cbd8ee
14931,32772,1.7313147267539373,#f7a688
1974,1965,0.7091851295502454,#9dbdff
1974,1971,1.7174874284320776,#f7a889
1972,14931,0.6851144690465394,#98b9ff
1972,14905,0.903849338096681,#b9d0f9
1972,32742,1.874087352564429,#f18d6f
14905,29695,1.0726174765452365,#cdd9ec
14905,1983,0.858236335429513,#b2ccfb
14905,1972,0.8872233313625231,#b6cefa
32742,32741,0.3400473176613931,#6788ee
32742,14884,0.9612311970446631,#c0d4f5
32742,1972,1.791353747213654,#f59c7d
1973,1974,0.34163233577805424,#6788ee
1973,15076,0.09342168516223506,#455cce
15076,29642,0.643057683751453,#93b5fe
15076,15079,1.1509405539654773,#d7dce3
1975,1976,0.3400473176613931,#6788ee
1975,1980,0.6829569263012084,#98b9ff
1975,14883,1.84358779486801,#f39475
1976,1977,0.6893088591236203,#9abbff
1976,1975,1.021313365484695,#c7d7f0
1976,14945,1.7843034032469627,#f59d7e
1980,1975,0.3400473176613931,#6788ee
1980,1979,1.2268060495007276,#dfdbd9
1980,14886,1.825692195790477,#f39778
14883,1975,1.6481940690306223,#f7b194
14883,14886,0.735119634081872,#a1c0ff
1977,1976,0.7434313651466836,#a1c0ff
1977,14909,1.8535947960162136,#f29274
1977,1978,0.3400473176613931,#6788ee
14945,14883,0.7183355789085066,#9ebeff
14945,1976,1.837247433724618,#f39475
14909,1977,1.849732582590854,#f29274
14909,14945,0.6018427897820982,#8caffe
1978,14919,1.9037572019676925,#ef886b
1978,14884,0.7454651686707271,#a2c1ff
1978,1977,0.6560982020128319,#94b6ff
14919,14909,0.7476448193282482,#a2c1ff
14919,1978,1.849732582590854,#f29274
14884,32742,0.9577030415488313,#bfd3f6
14884,1978,0.7697464671794535,#a5c3fe
14884,1983,1.83224697970735,#f39577
1979,1980,0.7402837196818791,#a1c0ff
1979,32743,0.8504011479971584,#b1cbfc
1979,14944,1.825692195790477,#f39778
32743,1979,0.9721565358594936,#c1d4f4
32743,32744,1.2268060495007276,#dfdbd9
32743,29694,1.825692195790477,#f39778
14944,1979,1.9424198170964753,#ec8165
14944,29694,0.7765559107032618,#a6c4fe
14886,1980,1.6281640605825591,#f7b599
14886,14944,0.6946051989335688,#9abbff
1981,1989,1.021313365484695,#c7d7f0
1981,14950,1.4337378405194292,#f1ccb8
1989,30700,0.9425536803342098,#bed2f6
14950,14942,1.1486334984893494,#d7dce3
14950,1981,1.4169066599324258,#f0cdbb
14950,32754,1.4766577600311621,#f3c8b2
1982,14936,1.1359273350054684,#d5dbe5
14936,14904,1.6737947552077228,#f7af91
14936,32745,0.6620018793899171,#96b7ff
1983,14919,0.7530465616265292,#a3c2fe
1983,14884,1.8635845478006334,#f29072
1983,1993,1.2057996215705764,#dddcdc
1993,29695,0.49954962590514895,#7ea1fa
1993,1992,1.782085456557352,#f59d7e
1993,1983,1.0393744557684743,#cad8ef
1984,1985,0.7137424784090826,#9dbdff
1984,14885,1.7988163223859492,#f49a7b
1985,18154,0.9202277114569285,#bad0f8
1985,32769,0.545059584694003,#84a7fc
1985,14893,1.9343822871850793,#ed8366
14885,1984,1.7994990724723112,#f49a7b
14885,1982,0.9584683183669436,#bfd3f6
18154,34569,1.0730948645157459,#cedaeb
18154,18155,1.3532428314337293,#ebd3c6
18154,1985,0.9024380561986649,#b7cff9
32769,32744,0.7260748702153701,#9fbfff
32769,32741,1.318835191727664,#e9d5cb
14893,14885,0.730862992046494,#9fbfff
14893,1985,1.7994921813702143,#f49a7b
14948,1986,1.125968963092556,#d4dbe6
14948,14892,0.8874485002499537,#b6cefa
14948,14949,1.3529731790059318,#ebd3c6
14911,14949,1.0321753769613629,#c9d7f0
14911,1988,1.125968963092556,#d4dbe6
14911,1986,1.3935752032695876,#efcfbf
1987,14887,0.9132308711135606,#bad0f8
14887,2044,0.7144135922871212,#9dbdff
14887,14896,0.9363629195977444,#bcd2f7
1988,1990,1.1105560427553813,#d2dbe8
1988,14911,1.190359716265324,#dbdcde
1988,16013,1.4961544186506612,#f4c6af
1990,16012,1.5555176491927667,#f6bea4
1990,1988,1.250907699700856,#e1dad6
16013,32752,0.8780044702680252,#b5cdfa
16013,1988,1.4627572653800012,#f2c9b4
16013,18156,1.1881688585866963,#dbdcde
30700,1987,0.11092624226642028,#485fd1
30700,14926,1.4101189683595505,#efcebd
16012,16013,1.3244882333076564,#e9d5cb
16012,32753,0.4649364291217326,#799cf8
16012,1990,1.602938548414682,#f7b89c
1991,14940,1.86135516019326,#f29072
1991,14915,0.6688516480825187,#97b8ff
1991,1992,0.6710802327388493,#97b8ff
14940,1991,1.7998021727654254,#f49a7b
14940,1993,0.906227263052359,#b9d0f9
14915,14935,0.6688516480825187,#97b8ff
14915,14890,1.910944405749979,#ee8669
14915,1991,0.49899936358015307,#7ea1fa
1992,1994,1.0080889362915775,#c6d6f1
1992,1993,1.7817984430440124,#f59d7e
1992,1991,1.0080889362915775,#c6d6f1
1994,1992,0.6688516480825187,#97b8ff
1994,14930,0.11527759139590141,#4961d2
1994,14954,1.194458837443526,#dbdcde
29695,14905,1.2290928294559897,#dfdbd9
29695,14932,1.3133398438843076,#e8d6cc
14930,1994,-0.14206473528057098,#3b4cc0
14930,14902,0.5187770689267748,#81a4fb
14930,14932,1.815916286351468,#f4987a
14954,14899,1.3550298563570466,#ebd3c6
14954,1995,0.9994350498763298,#c5d6f2
14954,1994,0.9994350498763298,#c5d6f2
1995,32746,0.6688516480825187,#97b8ff
1995,14907,0.8677620246502007,#b3cdfb
1995,14954,1.3451187650646137,#ead4c8
32746,1995,-2.0,#3b4cc0
32746,28186,1.234643807761769,#e0dbd8
32746,14901,1.8622208538486495,#f29072
14907,14957,0.5653755027140737,#88abfd
14907,1995,0.6597260952377916,#96b7ff
14907,14941,1.843400980112798,#f39475
1996,1982,0.7466341989375788,#a2c1ff
1996,14959,0.8334658601706924,#aec9fc
14959,14957,1.8050724692878557,#f49a7b
14959,14941,0.7586091426597437,#a3c2fe
1997,2003,1.644665033214029,#f7b396
1997,1998,1.3888468935995106,#eed0c0
1997,1999,1.0804460946110488,#cedaeb
1998,33589,1.4445912256429572,#f2cbb7
1998,1997,1.3122831657914784,#e8d6cc
1999,2045,1.7312744123961425,#f7a688
1999,2000,1.6106175831122094,#f7b79b
1999,1997,1.0345482470984688,#c9d7f0
1999,30446,1.2751039495691967,#e4d9d2
33589,16009,0.7180862947830916,#9ebeff
2045,35266,1.1506950511427139,#d7dce3
2045,1999,1.6332664111554245,#f7b497
2000,35501,-2.0,#3b4cc0
2000,1999,1.6103726671919822,#f7b79b
30446,1999,1.3088417612613161,#e8d6cc
30446,35953,1.4069827649009612,#efcebd
35501,34296,0.5923988461155638,#8badfd
35501,18580,1.3386158384905984,#ead4c8
2001,2122,1.207122497650964,#dddcdc
2001,14900,1.2073111514361343,#dddcdc
2001,2023,1.485281231935597,#f3c7b1
2122,29265,1.2444255721729356,#e1dad6
2122,2001,1.2444255721729356,#e1dad6
2122,4733,1.2740654363509143,#e4d9d2
14900,2001,1.2055020947441957,#dddcdc
14900,15681,1.066251361968962,#cdd9ec
2023,2121,1.1303659372652073,#d5dbe5
2023,2022,1.4813566210791298,#f3c7b1
2002,4734,1.1677307517064803,#d9dce1
2002,14914,1.1902476330381964,#dbdcde
2002,18151,1.4759906186020066,#f3c8b2
4734,2002,1.1144775399288025,#d3dbe7
4734,33857,0.6579159368299551,#94b6ff
4734,2013,1.0573237053692843,#ccd9ed
14914,2002,1.1144775399288025,#d3dbe7
14914,14934,1.0501089629178675,#cbd8ee
18151,18149,1.3142886609474977,#e8d6cc
18151,18152,0.9696954111184732,#c1d4f4
18151,2005,1.0816353015029507,#cedaeb
2004,34290,1.235578943330128,#e0dbd8
2004,29697,0.7173375827238638,#9ebeff
2004,28262,1.4957108083139259,#f4c6af
34290,2004,1.2078766215919725,#dddcdc
34290,34297,0.8115079799453266,#abc8fd
29697,30446,1.3264587570712223,#e9d5cb
28262,28264,0.4163075870598825,#7295f4
2005,18151,1.0661394928706995,#cdd9ec
2005,14914,1.152991210038619,#d7dce3
2006,32771,1.2789592706842179,#e4d9d2
2006,2016,1.439869308078303,#f1ccb8
2006,18152,1.1681142868195318,#d9dce1
32771,2006,1.1267157036857396,#d4dbe6
32771,34565,-2.0,#3b4cc0
2016,2017,1.3818187716257344,#edd1c2
2016,17928,1.208736877114406,#dddcdc
2016,4720,1.5566883688352333,#f6bea4
18152,4734,1.2856248106759516,#e5d8d1
18152,18151,1.0573237053692843,#ccd9ed
18152,2006,1.250127120776897,#e1dad6
2007,34567,0.32159843046534387,#6485ec
34567,14904,0.8374621714859947,#aec9fc
34567,34566,-0.10347378251044466,#3b4cc0
2008,4720,1.3501316738725384,#ebd3c6
4720,16175,1.208736877114406,#dddcdc
4720,2009,1.4655612919694125,#f2c9b4
2009,2010,1.4078326232636316,#efcebd
2009,29696,1.278136006715478,#e4d9d2
2009,2024,1.421538119690085,#f1cdba
2010,2009,1.2863890972285186,#e5d8d1
2010,15663,1.1442939271985308,#d6dce4
29696,29256,1.261691002934963,#e3d9d3
29696,2009,1.2298097829525394,#dfdbd9
29696,16175,1.3430539229128484,#ead4c8
2024,16011,1.3708645279003642,#edd2c3
2024,2012,1.4371002194216618,#f1ccb8
15663,14928,0.8250364412213538,#adc9fd
15663,2008,1.402054936016676,#efcfbf
2011,28301,1.71652084783545,#f7a889
2011,18581,1.034708651341069,#c9d7f0
28301,2011,1.6395064105769037,#f7b396
28301,29698,1.4673860925523505,#f2c9b4
18581,2028,1.328481538536472,#ead5c9
18581,27553,1.5858215516141272,#f7ba9f
18581,16008,1.4172557378652137,#f0cdbb
2012,2001,1.1659561872029867,#d8dce2
2012,15666,1.1104213464739563,#d2dbe8
15666,28470,0.9056340013269548,#b9d0f9
15666,1987,1.118793627944349,#d3dbe7
2013,15684,1.3382572302462556,#ead4c8
2013,2006,1.2016701796465816,#dcdddd
2013,4734,1.1681142868195318,#d9dce1
15684,2817,1.5205752292851875,#f5c2aa
15684,2013,1.195650622404186,#dcdddd
15684,18155,1.3434873702383021,#ead4c8
2014,31329,1.627140456634811,#f7b599
2014,6641,1.2887856124025046,#e5d8d1
2014,18579,1.3310019048442048,#ead5c9
31329,2015,1.710193550443457,#f7a98b
31329,2014,1.0913503523135788,#cfdaea
31329,31330,1.393522558323538,#efcfbf
6641,30240,0.8200700343123257,#adc9fd
6641,2014,1.3527226374620183,#ebd3c6
18579,34299,1.220265033587232,#dedcdb
18579,2014,1.2800089531081862,#e4d9d2
18579,34292,1.4101527498220678,#efcebd
2015,6004,0.5507174234692827,#85a8fc
2015,14624,0.7433529514095556,#a1c0ff
2015,31329,1.7524095691552641,#f6a283
6004,14613,1.3922747615719417,#eed0c0
6004,2015,0.9487551801682699,#bed2f6
6004,30684,1.371732655383455,#edd2c3
14624,2015,0.7659664247857139,#a5c3fe
14624,14630,1.210131168184136,#dddcdc
14624,27590,1.4024505388513644,#efcfbf
2017,2016,1.4019516759848276,#efcfbf
2017,2007,1.3407811076311722,#ead4c8
17928,2016,1.1201789384711154,#d4dbe6
17928,18149,1.34010686035489,#ead4c8
17928,18152,1.3955884635682438,#efcfbf
2018,2828,0.9210098014970344,#bad0f8
2018,16006,1.2068258760318498,#dddcdc
2018,2827,0.7875313161272343,#a7c5fe
2828,18597,0.9655309436228605,#c0d4f5
2828,2018,0.9655309436228605,#c0d4f5
2828,18596,1.2196107193014376,#dedcdb
16006,18597,1.349452375949913,#ebd3c6
16006,28190,1.6808610633535206,#f7ad90
16006,2845,1.0086001717619175,#c6d6f1
16006,2018,1.229528263787672,#dfdbd9
2827,32902,1.12119860258469,#d4dbe6
2827,2860,1.146995757209465,#d6dce4
2827,2018,0.887335930399167,#b6cefa
2827,2859,0.7680458141024167,#a5c3fe
2019,28300,0.594171479114912,#8caffe
2019,2844,1.1960655931163038,#dcdddd
28300,2019,0.7997539664118859,#a9c6fd
28300,28191,1.2353769224022368,#e0dbd8
28300,28265,1.2831654904677507,#e5d8d1
2844,30441,0.785614524946824,#a7c5fe
2844,18442,1.365600287908007,#edd2c3
2020,2884,1.2817376717069175,#e5d8d1
2020,27562,1.3013989891735644,#e7d7ce
2884,15677,-2.0,#3b4cc0
2884,20012,1.2908356466008073,#e6d7cf
27562,2816,1.0737916428080134,#cedaeb
27562,20010,1.3979747508409217,#efcfbf
2021,2823,1.2892544080541808,#e5d8d1
2021,15683,1.4993846204009211,#f4c5ad
2823,29262,1.2518571372714158,#e1dad6
2823,2120,1.4598446423882079,#f2c9b4
15683,15679,1.5489664558490717,#f6bfa6
15683,2025,1.2162187008371375,#dedcdb
2022,2020,1.2763468962530333,#e4d9d2
2022,2021,1.3687330397040467,#edd2c3
2121,27566,1.2344919742389884,#e0dbd8
2121,29255,1.0723234382930409,#cdd9ec
16011,29258,1.2065020575886856,#dddcdc
16011,29696,1.3788156402724763,#edd1c2
2025,2872,0.37657695705651195,#6c8ff1
2025,20013,1.2718880526604834,#e4d9d2
2872,34417,1.377397326769886,#edd1c2
20013,28759,0.8019522348542817,#aac7fd
20013,15667,1.1498039382270222,#d7dce3
2026,27559,1.1607085722924295,#d8dce2
2026,15683,1.279598509904568,#e4d9d2
27559,2823,1.0534242040693444,#cbd8ee
27559,27558,1.4920336297319585,#f4c6af
2027,27569,1.2461044841427114,#e1dad6
2027,2030,0.9897167199481047,#c4d5f3
27569,28502,1.2040385448055309,#dcdddd
27569,27570,1.41303139115017,#f0cdbb
2030,2031,1.2942677721794578,#e6d7cf
2030,2877,1.455788614818158,#f2cab5
2028,2027,1.4368779277106576,#f1ccb8
2028,2877,1.1342408759465898,#d5dbe5
2877,2029,1.4192451041649796,#f0cdbb
2877,2028,1.2078766215919725,#dddcdc
2877,2011,1.252075943799801,#e2dad5
2029,2877,1.2415962821540714,#e0dbd8
2029,2031,1.1826713866754786,#dadce0
2031,2123,1.4274698795518121,#f1cdba
2031,32904,0.7046651854545292,#9bbcff
2123,16007,1.1285608065593205,#d4dbe6
2123,2032,1.4950862136398597,#f4c6af
32904,18592,1.1414811292708036,#d6dce4
32904,2830,1.5643819640575467,#f6bda2
2032,15570,1.4784221877400805,#f3c7b1
2032,2821,1.2207094048795664,#dedcdb
2032,16173,1.4824161907471987,#f3c7b1
15570,2037,1.0862886290216822,#cfdaea
15570,27241,1.5443161417474274,#f6bfa6
2821,2820,1.4593924877592308,#f2c9b4
2821,2035,1.2503712024344786,#e1dad6
16173,2797,1.2576545800360668,#e2dad5
16173,2875,1.5268947155846702,#f5c1a9
2033,2034,1.5663903477658117,#f6bda2
2033,2854,0.8997658019443862,#b7cff9
2034,2033,1.4876473475176184,#f4c6af
2034,2820,1.0491016782085572,#cbd8ee
2034,2035,1.4576245729130575,#f2cab5
2854,2855,1.676519857079279,#f7ad90
2854,2851,1.0206512680043418,#c7d7f0
2820,2821,1.5867335450281221,#f7ba9f
2820,15570,1.2125604579711438,#dddcdc
2035,2824,1.3762666358701017,#edd1c2
2035,6290,1.4282968139828796,#f1cdba
2035,2856,1.1499884564914762,#d7dce3
2824,2825,1.2319026494566432,#dfdbd9
2824,2035,1.2088174387745974,#dddcdc
2824,2856,1.2265741302892867,#dfdbd9
2824,2855,1.5794405971397971,#f7bca1
6290,2123,1.103940485083021,#d2dbe8
6290,2035,1.6393968320711456,#f7b396
2856,2036,1.2103185198262318,#dddcdc
2856,2830,1.525524210872402,#f5c1a9
2856,2824,1.2744580554950122,#e4d9d2
2036,2856,1.203304916138483,#dcdddd
2036,2914,1.0914559130550918,#cfdaea
2036,2829,1.620916458565429,#f7b599
2914,2036,1.295325147042704,#e6d7cf
2914,32902,1.295325147042704,#e6d7cf
2914,32804,1.416407489943098,#f0cdbb
2914,2814,1.3941889232411697,#efcfbf
2829,2036,1.5846816852406054,#f7ba9f
2829,2830,1.2127467647840713,#dddcdc
2037,16173,0.7373516958037145,#a1c0ff
2037,2876,1.6517430804162108,#f7b194
2876,2037,1.5712428505602238,#f6bda2
2876,27241,1.223988882570092,#dfdbd9
2038,27571,1.1847481976279408,#dadce0
2038,2852,1.093666782227903,#d1dae9
27571,6271,-0.1844222516757327,#3b4cc0
27571,16287,1.3971749769583257,#efcfbf
2852,33366,-0.13608262304213956,#3b4cc0
2852,18582,-2.0,#3b4cc0
2039,16328,1.031771907514002,#c9d7f0
2039,33626,1.1966735004880604,#dcdddd
16328,16327,1.2469661065587434,#e1dad6
16328,29365,1.3102045888980056,#e8d6cc
33626,2115,1.123524980942732,#d4dbe6
2040,2867,1.2639199830557724,#e3d9d3
2040,27402,1.576468048945627,#f7bca1
2867,2040,1.1751927883866031,#d9dce1
2867,18133,1.1262613188638815,#d4dbe6
2867,6273,1.53370852323986,#f5c1a9
2867,33385,1.5664846315071652,#f6bda2
27402,2040,1.6176921433526126,#f7b79b
27402,33385,1.1653333725969832,#d8dce2
27402,33382,1.4648619807660344,#f2c9b4
27402,32055,0.6012993101943376,#8caffe
2041,2841,1.310480891462675,#e8d6cc
2041,15612,1.0967710165332252,#d1dae9
2041,32903,0.7675268994083819,#a5c3fe
2841,18600,0.5720579899263045,#88abfd
2841,6258,1.3034552603418825,#e7d7ce
15612,2041,0.7497363155690611,#a2c1ff
15612,27235,1.0231701211213968,#c7d7f0
32903,18422,1.1280760126687153,#d4dbe6
32903,18427,1.349044286602036,#ebd3c6
32903,2041,1.0995425286953326,#d1dae9
2042,2043,1.4187651749944779,#f0cdbb
2042,26692,0.9257245269360626,#bbd1f8
2042,14564,0.9853366417356128,#c3d5f4
2043,26691,1.4903658785708267,#f4c6af
2043,2042,1.25758258758138,#e2dad5
2043,16319,-0.25103713874383854,#3b4cc0
26692,4569,1.1580004291464734,#d8dce2
26692,2042,0.9956351945975499,#c4d5f3
26692,18308,1.056104097422453,#ccd9ed
14564,18328,1.3694570651263702,#edd2c3
14564,15603,1.7690226551851296,#f5a081
14564,2042,1.126033948051813,#d4dbe6
26691,2043,1.0035897671891398,#c5d6f2
26691,4570,1.1909196989125728,#dbdcde
26691,4574,1.1143106768684243,#d3dbe7
26691,4569,1.1909196989125728,#dbdcde
16319,2043,-0.13489602535887207,#3b4cc0
16319,18323,1.2797125608209257,#e4d9d2
16319,35396,0.801129187579704,#aac7fd
2044,2024,1.5000030680516931,#f4c5ad
2044,2010,1.3349761986543418,#ead5c9
35266,33589,1.0328201494385638,#c9d7f0
35266,35265,1.4109964335163825,#efcebd
2046,2011,1.1203106426364624,#d4dbe6
2046,2029,1.2084682302656173,#dddcdc
2047,18608,0.8784643453414689,#b5cdfa
2047,2869,1.5006892007808343,#f4c5ad
2047,2052,1.1618768768282863,#d8dce2
2047,6279,1.037107632667927,#cad8ef
18608,18606,1.0815633209803854,#cedaeb
18608,2047,0.7872478803319539,#a7c5fe
18608,18609,1.267148252391121,#e3d9d3
2869,2047,1.499879448956432,#f4c5ad
2869,18133,1.3949417367133594,#efcfbf
2869,6273,1.0079183906455988,#c6d6f1
2869,16296,1.18537214331104,#dadce0
2052,18609,0.8784643453414689,#b5cdfa
2052,18610,1.1504801222703347,#d7dce3
2052,2047,1.2700729629697944,#e3d9d3
2052,18611,1.3047058982127655,#e7d7ce
6279,2839,1.3815121747320243,#edd1c2
6279,6273,1.5006892007808343,#f4c5ad
6279,2047,1.1608585306799915,#d8dce2
2048,18623,1.0171585984878149,#c7d7f0
2048,2866,1.1364986081566992,#d5dbe5
2048,2865,-2.0,#3b4cc0
18623,18618,0.8244512700366129,#adc9fd
18623,2048,1.031650793551264,#c9d7f0
18623,18624,1.3269909055203604,#e9d5cb
2866,2051,0.9048777669634046,#b9d0f9
2866,2048,0.8458419074217574,#afcafc
2866,18617,1.1348780451951292,#d5dbe5
2866,34344,1.5707763687947482,#f6bda2
2865,2048,0.19672872262328683,#536edd
2865,2049,1.0027706281011937,#c5d6f2
2865,34345,1.713288889562118,#f7a889
2049,2865,1.0530015704003084,#cbd8ee
2049,2863,0.9866821797795056,#c3d5f4
2049,18624,1.2541612208474262,#e2dad5
2863,34346,1.4836871233069737,#f3c7b1
2863,2049,0.9657659641826861,#c0d4f5
2863,2873,1.0860749539955252,#cfdaea
18624,18623,1.0199466816788423,#c7d7f0
18624,18622,1.2052043639481447,#dddcdc
18624,2049,1.1773921920760992,#dadce0
2050,2051,1.6340135064802073,#f7b497
2050,34344,1.1976113231697139,#dcdddd
2050,33383,1.3783252095960719,#edd1c2
2051,18133,1.0761669393449327,#cedaeb
2051,2866,0.8933178116161119,#b6cefa
2051,16296,1.235326402483387,#e0dbd8
2051,2050,1.6812140931222015,#f7ad90
34344,2866,1.6162864207171919,#f7b79b
34344,34345,1.279027805622721,#e4d9d2
34344,2050,1.1970599080602082,#dcdddd
33383,18133,1.5417164992464818,#f5c0a7
33383,2050,1.3830250209362793,#edd1c2
33383,33385,1.1072099696478683,#d2dbe8
18133,2867,1.0690387649860706,#cdd9ec
18133,2051,1.0761669393449327,#cedaeb
18133,2869,1.4765707996807493,#f3c8b2
18133,33383,1.5766752944605424,#f7bca1
16296,16297,1.1613380498585428,#d8dce2
16296,2051,1.7087437388262419,#f7a98b
16296,2869,1.0847549631793545,#cfdaea
16296,2868,0.794906106516804,#a9c6fd
18609,18607,1.0815633209803854,#cedaeb
18609,2052,0.8452221064290137,#afcafc
18609,18608,1.1291741029677675,#d4dbe6
18610,2052,1.132419798097615,#d5dbe5
18610,18612,1.025633511060698,#c7d7f0
18610,18611,1.132419798097615,#d5dbe5
18611,18610,0.9370663120174282,#bcd2f7
18611,18613,1.041234731171431,#cad8ef
18611,2052,1.132419798097615,#d5dbe5
2053,18605,0.7950453704211249,#a9c6fd
2053,18602,1.087603973687808,#cfdaea
2053,2054,1.4074588904573926,#efcebd
2053,2840,1.1150777166595807,#d3dbe7
18605,2053,1.0696680969115957,#cdd9ec
18605,18607,0.8245163280072091,#adc9fd
18605,18604,1.4492160462062917,#f2cbb7
18602,2053,0.7713669708577806,#a5c3fe
18602,14558,0.8399805576783427,#afcafc
18602,18603,1.513217600067939,#f5c4ac
2054,2055,1.342402939715273,#ead4c8
2054,18603,0.637789829362229,#92b4fe
2054,2053,1.579715018389665,#f7bca1
2840,6260,1.5635048166849224,#f6bda2
2840,18604,1.1907517799201845,#dbdcde
2840,2839,1.1140101617034617,#d3dbe7
2840,2053,1.0937367845623394,#d1dae9
2055,2054,1.316599302093861,#e8d6cc
2055,27573,0.637789829362229,#92b4fe
2055,6260,1.054727932082198,#ccd9ed
18603,2054,0.683677298818692,#98b9ff
18603,27573,1.342402939715273,#ead4c8
18603,18602,1.3544926005894364,#ebd3c6
27573,27574,1.3069394421585399,#e7d7ce
27573,2055,0.436162647040756,#7597f6
27573,6274,1.054727932082198,#ccd9ed
